Property Code,Check-In,Check-Out,Type,Confirmation Code,Nights,Amount,Host Fee,Cleaning Fee,Cleaning Flag,Cleaning_Rate,Use,Rent,Market,Area,Neighborhood,Address,Bedrooms,Floor,Seasonality,SqFoot
NY063,21-Mar-16,28-Mar-16,Reservation,HEB393,7,"$1,477.00",46,110,0,110,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,Low,550
NY063,18-Mar-16,21-Mar-16,Reservation,ZMPCYM,3,$676.00,21,110,0,110,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,Low,550
NY063,6-Mar-16,7-Mar-16,Reservation,MKFTH9,1,$232.00,7,110,0,110,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,Low,550
NY063,6-Mar-16,7-Mar-16,Resolution Adjustment,MKFTH9,0,-$100.00,0,0,0,110,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,Low,550
NY063,8-Mar-16,10-Mar-16,Reservation,E4XP5C,2,$396.00,12,110,0,110,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,Low,550
NY073,3-Mar-16,7-Mar-16,Reservation,28NETZ,4,"$1,791.00",55,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,Low,1600
NY073,22-Mar-16,26-Mar-16,Reservation,82TXTE,4,"$2,373.00",73,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,Low,1600
NY073,7-Mar-16,19-Mar-16,Reservation,4CRK89,12,"$5,226.00",162,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,Low,1600
NY034,10-Mar-16,13-Mar-16,Reservation,A4H8Y8,3,$628.00,19,100,0,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,Low,600
NY034,14-Mar-16,17-Mar-16,Reservation,JXHYA4,3,$531.00,0,0,1,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,Low,600
NY034,1-Mar-16,10-Mar-16,Reservation,8ES2HE,9,"$1,427.00",44,100,0,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,Low,600
NY036,3-Mar-16,5-Mar-16,Reservation,REK3YZ,2,$840.00,0,0,1,200,1,8000,New York,Upper West Side,Upper West Side,163 W. 80th St. #5,3,5,Low,1402
NY036,18-Mar-16,21-Mar-16,Reservation,5DTCYB,3,"$1,449.00",48,200,0,200,1,8000,New York,Upper West Side,Upper West Side,163 W. 80th St. #5,3,5,Low,1402
NY035,14-Mar-16,17-Mar-16,Reservation,9SJT8R,3,$472.00,15,100,0,100,1,0,New York,Midtown West,Midtown West,488 7th Ave. #8G,1,8,Low,700
NY035,17-Mar-16,20-Mar-16,Reservation,4KABPJ,3,$715.00,22,100,0,100,1,0,New York,Midtown West,Midtown West,488 7th Ave. #8G,1,8,Low,700
NY043,21-Mar-16,27-Mar-16,Reservation,K45M52,6,"$1,837.00",57,100,0,100,1,0,New York,Harlem,East Harlem,351 East 117th #1,3,2,Low,950
NY072,12-Mar-16,14-Mar-16,Reservation,SS9EW8,2,$362.00,11,125,0,125,1,2350,New York,Lower Manhattan,Chelsea,393 8th Ave #4N,2,4,Low,900
NY072,20-Mar-16,22-Mar-16,Reservation,WBCW83,2,$410.00,13,125,0,125,1,2350,New York,Lower Manhattan,Chelsea,393 8th Ave #4N,2,4,Low,900
NY072,22-Mar-16,24-Mar-16,Reservation,QBZDFA,2,$410.00,13,125,0,125,1,2350,New York,Lower Manhattan,Chelsea,393 8th Ave #4N,2,4,Low,900
NY072,24-Mar-16,27-Mar-16,Reservation,TADRQP,3,"$1,185.00",37,125,0,125,1,2350,New York,Lower Manhattan,Chelsea,393 8th Ave #4N,2,4,Low,900
NY072,27-Mar-16,1-Apr-16,Reservation,3ZE42C,5,"$1,160.00",36,0,0,125,1,2350,New York,Lower Manhattan,Chelsea,393 8th Ave #4N,2,4,Low,900
NY072,16-Mar-16,20-Mar-16,Reservation,PM58PA,4,"$1,087.00",34,125,0,125,1,2350,New York,Lower Manhattan,Chelsea,393 8th Ave #4N,2,4,Low,900
NY044,12-Mar-16,17-Mar-16,Reservation,58JDWS,5,$820.00,25,100,0,100,1,0,New York,Harlem,East Harlem,351 E. 117th #2,3,2,Low,950
NY044,18-Mar-16,20-Mar-16,Reservation,YH5HHX,2,$483.00,15,100,0,100,1,0,New York,Harlem,East Harlem,351 E. 117th #2,3,2,Low,950
NY044,1-Mar-16,10-Mar-16,Reservation,TW3YEK,9,"$1,359.00",42,100,0,100,1,0,New York,Harlem,East Harlem,351 E. 117th #2,3,2,Low,950
NY071,21-Mar-16,26-Mar-16,Reservation,9ZKMZE,5,$892.00,28,125,0,125,1,2600,New York,Lower Manhattan,Chelsea,393 8th Ave #3S,2,3,Low,750
NY071,27-Mar-16,3-Apr-16,Reservation,RYW4HJ,7,"$1,327.00",41,125,0,125,1,2600,New York,Lower Manhattan,Chelsea,393 8th Ave #3S,2,3,Low,750
NY076,12-Mar-16,19-Mar-16,Reservation,YR95MT,7,$769.00,24,100,0,100,1,0,New York,Lower Manhattan,West Village,19 Grove St #3C,0,3,Low,600
NY076,27-Mar-16,29-Mar-16,Reservation,Y4YJ54,2,$291.00,9,100,0,100,1,0,New York,Lower Manhattan,West Village,19 Grove St #3C,0,3,Low,600
NY074,21-Mar-16,24-Mar-16,Reservation,YRMBYB,3,"$1,210.00",37,200,0,200,1,6831,New York,Lower Manhattan,Chelsea,177 West 26th #401,4,4,Low,950
NY074,24-Mar-16,29-Mar-16,Reservation,8N9NKT,5,"$3,875.00",120,200,0,200,1,6831,New York,Lower Manhattan,Chelsea,177 West 26th #401,4,4,Low,950
NY074,15-Mar-16,17-Mar-16,Reservation,EA55Z8,2,$852.00,26,200,0,200,1,6831,New York,Lower Manhattan,Chelsea,177 West 26th #401,4,4,Low,950
NY046,21-Mar-16,26-Mar-16,Reservation,HF2H2X,5,"$1,547.00",48,150,0,150,1,0,New York,Midtown West,Midtown West,478 9th Ave,3,2,Low,0
NY077,11-Mar-16,13-Mar-16,Reservation,398YME,2,$367.00,11,100,0,100,1,3000,New York,Lower Manhattan,Lower East Side,85 Pitt #17,1,5,Low,600
NY077,13-Mar-16,18-Mar-16,Reservation,HXDKX4,5,$674.00,21,100,0,100,1,3000,New York,Lower Manhattan,Lower East Side,85 Pitt #17,1,5,Low,600
NY077,19-Mar-16,26-Mar-16,Reservation,P8H85E,7,"$1,274.00",39,100,0,100,1,3000,New York,Lower Manhattan,Lower East Side,85 Pitt #17,1,5,Low,600
NY010,25-Mar-16,28-Mar-16,Reservation,F4Z3M9,3,$555.00,17,125,0,125,1,4000,New York,Midtown West,Midtown West,326 w47th street 1A,2,0,Low,750
NY010,19-Mar-16,22-Mar-16,Reservation,B2SAX5,3,$739.00,23,125,0,125,1,4000,New York,Midtown West,Midtown West,326 w47th street 1A,2,0,Low,750
NY010,19-Mar-16,22-Mar-16,Resolution Adjustment,B2SAX5,0,-$150.00,0,,0,125,0,4000,New York,Midtown West,Midtown West,326 w47th street 1A,2,0,Low,750
NY010,6-Feb-16,11-Feb-16,Reservation,SRMXJD,5,"$1,038.00",32,125,0,125,1,4000,New York,Midtown West,Midtown West,326 w47th street 1A,2,0,Low,750
NY010,20-Feb-16,29-Feb-16,Reservation,QXPEMM,9,"$1,926.00",60,125,0,125,1,4000,New York,Midtown West,Midtown West,326 w47th street 1A,2,0,Low,750
NY002,26-Jan-16,5-Feb-16,Reservation,DQCWD5,10,"$4,240.00",131,0,,180,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,Low,1500
NY002,1-Apr-16,3-Apr-16,Reservation,SC82FT,2,"$1,919.00",59,180,,180,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY002,24-Apr-16,29-Apr-16,Reservation,3QB2B5,5,"$4,050.00",125,180,,180,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY002,28-Jun-16,6-Jul-16,Reservation,D85DC5,8,"$9,333.00",289,180,,180,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY001,1-Apr-16,3-Apr-16,Reservation,P5D98R,2,"$1,502.00",46,150,0,100,1,6200,New York,Lower Manhattan,SoHo,57 Grand St #4,3,4,High,800
NY001,27-Apr-16,1-May-16,Reservation,35TT9E,4,"$2,664.00",82,150,0,100,1,6200,New York,Lower Manhattan,SoHo,57 Grand St #4,3,4,High,800
NY001,20-Apr-16,23-Apr-16,Reservation,Y3NRX9,3,"$1,355.00",42,150,0,100,1,6200,New York,Lower Manhattan,SoHo,57 Grand St #4,3,4,High,800
NY001,11-Apr-16,20-Apr-16,Reservation,4RD9H2,9,"$5,123.00",158,0,0,100,1,6200,New York,Lower Manhattan,SoHo,57 Grand St #4,3,4,High,800
NY001,4-Apr-16,9-Apr-16,Reservation,59P4ZR,5,"$1,450.00",45,150,0,100,1,6200,New York,Lower Manhattan,SoHo,57 Grand St #4,3,4,High,800
NY002,8-Apr-16,12-Apr-16,Misc Credit,JZSTDD,4,$580.00,0,0,0,125,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY002,29-Apr-16,1-May-16,Reservation,FBW5YT,2,"$1,531.00",47,180,0,125,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY002,14-Apr-16,17-Apr-16,Reservation,CXWZ93,3,"$1,481.00",46,180,0,125,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY002,18-Apr-16,23-Apr-16,Reservation,NKKM3W,5,"$1,916.00",59,180,0,125,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY002,17-Apr-16,24-Apr-16,Reservation,2ZB2FM,7,"$1,612.00",50,85,0,125,1,7600,New York,Lower Manhattan,SoHo,57 Grand #2,4,2,High,1500
NY005,31-Mar-16,10-Apr-16,Reservation,YMCZEQ,10,"$1,979.00",61,110,0,80,1,2619,New York,Lower Manhattan,Chelsea,239 9th Ave #4C,0,5,Low,500
NY005,22-Apr-16,30-Apr-16,Reservation,N9CY4B,8,"$2,194.00",68,110,0,80,1,2619,New York,Lower Manhattan,Chelsea,239 9th Ave #4C,0,5,High,500
NY005,19-Apr-16,22-Apr-16,Reservation,2JPEQH,3,$569.00,18,110,0,80,1,2619,New York,Lower Manhattan,Chelsea,239 9th Ave #4C,0,5,High,500
NY005,12-Apr-16,18-Apr-16,Reservation,XM4359,6,"$1,730.00",54,110,0,80,1,2619,New York,Lower Manhattan,Chelsea,239 9th Ave #4C,0,5,High,500
NY006,24-Apr-16,1-May-16,Reservation,95994R,7,"$1,458.00",45,110,0,80,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,16-Apr-16,23-Apr-16,Reservation,TF5WQC,7,"$1,293.00",40,110,0,80,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,13-Apr-16,15-Apr-16,Reservation,J3KXCW,2,$396.00,12,110,0,80,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,6-Apr-16,13-Apr-16,Reservation,N3M8WY,7,"$1,118.00",35,110,0,80,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY006,2-Apr-16,5-Apr-16,Reservation,R8PQQ4,3,$481.00,15,110,0,80,1,2599,New York,Lower Manhattan,Chelsea,239 9th Ave #4D,1,5,High,500
NY007,25-Apr-16,2-May-16,Reservation,FKHDHS,7,"$2,229.00",69,125,0,90,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,20-Apr-16,25-Apr-16,Reservation,PK9X9H,5,"$2,289.00",71,125,0,90,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,2-Apr-16,8-Apr-16,Reservation,2TXTCR,6,"$2,977.00",92,125,0,90,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY007,9-Apr-16,20-Apr-16,Reservation,59WW9Y,11,"$5,640.00",174,125,0,90,1,6500,New York,Lower Manhattan,West Village,102 Christopher St #2D,2,2,High,800
NY008,29-Apr-16,5-May-16,Reservation,XXKRCT,6,"$2,618.00",81,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,22-Apr-16,28-Apr-16,Reservation,KYJPWS,6,"$2,831.00",88,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,3-Apr-16,10-Apr-16,Reservation,YYXDZ5,7,"$3,073.00",95,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,18-Apr-16,22-Apr-16,Reservation,CXKRM2,4,"$1,165.00",36,125,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY008,12-Apr-16,18-Apr-16,Reservation,2QJ4RH,6,"$2,123.00",66,0,0,125,1,6400,New York,Lower Manhattan,West Village,102 Christopher St #3D,2,3,High,800
NY009,29-Apr-16,2-May-16,Reservation,QPPA8M,3,$841.00,26,100,0,100,1,4195,New York,Midtown West,Midtown West,437 W 53rd St #4A,3,4,High,900
NY009,19-Apr-16,29-Apr-16,Reservation,FFQNQN,10,"$3,433.00",106,150,0,100,1,4195,New York,Midtown West,Midtown West,437 W 53rd St #4A,3,4,High,900
NY009,10-Apr-16,15-Apr-16,Reservation,N4CBBD,5,"$2,081.00",64,150,0,100,1,4195,New York,Midtown West,Midtown West,437 W 53rd St #4A,3,4,High,900
NY009,15-Apr-16,19-Apr-16,Reservation,5R4MS5,4,"$1,499.00",46,150,0,100,1,4195,New York,Midtown West,Midtown West,437 W 53rd St #4A,3,4,High,900
NY009,5-Apr-16,10-Apr-16,Reservation,4DBFHN,5,"$2,711.00",84,150,0,100,1,4195,New York,Midtown West,Midtown West,437 W 53rd St #4A,3,4,High,900
NY010,18-Apr-16,22-Apr-16,Reservation,DZ9QT3,4,$699.00,22,125,0,90,1,4000,New York,Midtown West,Midtown West,326 w47th street 1A,2,0,High,750
NY011,,,Cancellation Fee,9BTKPW,0,-$100.00,0,0,0,90,1,4000,New York,Midtown West,Midtown West,326 w47th street 1B,2,0,#N/A,750
NY015,26-Apr-16,30-Apr-16,Reservation,XA8E89,4,"$3,343.00",103,150,0,115,1,8900,New York,Lower Manhattan,West Village,102 Christopher St #1A,3,0,High,1100
NY015,16-Apr-16,24-Apr-16,Reservation,AKX32E,8,"$5,618.00",174,150,0,115,1,8900,New York,Lower Manhattan,West Village,102 Christopher St #1A,3,0,High,1100
NY015,5-Apr-16,9-Apr-16,Reservation,ASEBHC,4,"$3,197.00",99,150,0,115,1,8900,New York,Lower Manhattan,West Village,102 Christopher St #1A,3,0,High,1100
NY015,9-Apr-16,14-Apr-16,Reservation,HCQ9KX,5,"$2,856.00",88,150,0,115,1,8900,New York,Lower Manhattan,West Village,102 Christopher St #1A,3,0,High,1100
NY016,1-Apr-16,4-Apr-16,Reservation,TPY5AH,3,"$2,277.00",70,250,0,250,1,8000,New York,Midtown West,Midtown West,326 w47th street 1A + 1B,4,0,High,1500
NY016,27-Apr-16,1-May-16,Reservation,TR398R,4,"$2,276.00",70,250,0,250,1,8000,New York,Midtown West,Midtown West,326 w47th street 1A + 1B,4,0,High,1500
NY016,14-Apr-16,17-Apr-16,Reservation,BH3T5Q,3,"$2,132.00",66,0,0,250,1,8000,New York,Midtown West,Midtown West,326 w47th street 1A + 1B,4,0,High,1500
NY016,5-Apr-16,9-Apr-16,Reservation,NX9CR9,4,"$3,052.00",94,250,0,250,1,8000,New York,Midtown West,Midtown West,326 w47th street 1A + 1B,4,0,High,1500
NY016,9-Apr-16,14-Apr-16,Reservation,ZNKQTF,5,"$2,085.00",65,155,0,250,1,8000,New York,Midtown West,Midtown West,326 w47th street 1A + 1B,4,0,High,1500
NY018,1-Apr-16,3-Apr-16,Reservation,Q8TH54,2,"$1,725.00",53,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,31-Mar-16,1-Apr-16,Reservation,EFAMP4,1,$562.00,17,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,Low,1500
NY018,31-Mar-16,1-Apr-16,Resolution Adjustment,EFAMP4,1,-$150.00,0,0,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,Low,1500
NY018,26-Apr-16,30-Apr-16,Reservation,KPC4PJ,4,"$2,887.00",89,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,14-Apr-16,15-Apr-16,Reservation,D3X5CC,1,$416.00,13,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,21-Apr-16,24-Apr-16,Reservation,HQJHZB,3,"$2,694.00",83,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,19-Apr-16,21-Apr-16,Reservation,AZNY5B,2,$774.00,24,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,10-Apr-16,12-Apr-16,Adjustment,58E93R,2,-$841.00,0,0,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,10-Apr-16,12-Apr-16,Reservation,58E93R,2,"$1,576.00",23,0,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,15-Apr-16,17-Apr-16,Reservation,STFRPX,2,"$2,113.00",65,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,7-Apr-16,10-Apr-16,Reservation,5ZEWXW,3,"$2,015.00",62,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY018,4-Apr-16,7-Apr-16,Reservation,TYT5QT,3,"$1,045.00",32,180,0,125,1,5600,New York,Lower Manhattan,Chelsea,"544 6th Ave, Apt. 2",4,2,High,1500
NY019,24-Apr-16,29-Apr-16,Reservation,QFQQ22,5,"$1,062.00",33,100,0,80,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,15-Apr-16,21-Apr-16,Reservation,FECKXB,6,"$1,546.00",48,100,0,80,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,11-Apr-16,12-Apr-16,Reservation,2AF8F3,1,$202.00,6,100,0,80,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,12-Apr-16,15-Apr-16,Reservation,QSHW4B,3,$464.00,14,100,0,80,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,2-Apr-16,4-Apr-16,Reservation,4XEXQN,2,$318.00,10,100,0,80,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY019,4-Apr-16,11-Apr-16,Reservation,442AM9,7,"$1,739.00",54,100,0,80,1,3600,New York,Midtown East,Midtown East,255 East 50th Street 4B,1,4,High,550
NY053,1-Apr-16,9-Apr-16,Reservation,ACBTZ4,8,"$4,462.00",138,0,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,29-Apr-16,1-May-16,Reservation,Q52B4E,2,"$1,599.00",49,150,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,26-Apr-16,29-Apr-16,Reservation,Y5QE3C,3,"$1,161.00",36,150,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,22-Apr-16,24-Apr-16,Reservation,3AEDZM,2,"$1,308.00",40,150,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,15-Apr-16,17-Apr-16,Reservation,HXYJH2,2,$919.00,28,150,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,17-Apr-16,22-Apr-16,Reservation,QMPM49,5,"$2,808.00",87,150,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,12-Apr-16,15-Apr-16,Reservation,8YAFE2,3,$754.00,23,150,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY053,9-Apr-16,13-Apr-16,Reservation,HXZNFH,4,"$1,160.00",36,133,0,100,1,6400,New York,Lower Manhattan,SoHo,57 Grand St #3,3,3,High,900
NY055,5-Apr-16,10-Apr-16,Reservation,KJ4YQ4,5,"$1,984.00",61,250,0,250,1,7800,New York,Lower Manhattan,Tribeca,20 Warren St,4,2,High,600
NY056,25-Apr-16,29-Apr-16,Reservation,4FJ3YK,4,$869.00,27,100,0,80,1,3200,New York,Lower Manhattan,SoHo,20-22 Prince St #25,1,2,High,550
NY056,12-Apr-16,24-Apr-16,Reservation,ZYN888,12,"$2,530.00",78,100,0,80,1,3200,New York,Lower Manhattan,SoHo,20-22 Prince St #25,1,2,High,550
NY056,7-Apr-16,12-Apr-16,Reservation,Z9KSXH,5,"$1,159.00",36,100,0,80,1,3200,New York,Lower Manhattan,SoHo,20-22 Prince St #25,1,2,High,550
NY056,4-Apr-16,6-Apr-16,Reservation,5S8NND,2,$347.00,11,100,0,80,1,3200,New York,Lower Manhattan,SoHo,20-22 Prince St #25,1,2,High,550
NY057,1-Apr-16,3-Apr-16,Reservation,M3HXRE,2,$493.00,15,110,0,80,1,2700,New York,Lower Manhattan,West Village,218 W 10th St Unit 2G,0,2,High,600
NY057,25-Apr-16,28-Apr-16,Reservation,NKYAW3,3,$531.00,16,110,0,80,1,2700,New York,Lower Manhattan,West Village,218 W 10th St Unit 2G,0,2,High,600
NY057,29-Apr-16,4-May-16,Reservation,SH9HAN,5,"$1,411.00",44,110,0,80,1,2700,New York,Lower Manhattan,West Village,218 W 10th St Unit 2G,0,2,High,600
NY057,28-Apr-16,29-Apr-16,Reservation,X2PPH4,1,$251.00,8,80,0,80,1,2700,New York,Lower Manhattan,West Village,218 W 10th St Unit 2G,0,2,High,600
NY057,3-Apr-16,24-Apr-16,Reservation,ARDEHC,21,"$4,288.00",133,0,0,80,1,2700,New York,Lower Manhattan,West Village,218 W 10th St Unit 2G,0,2,High,600
NY060,8-Apr-16,13-Apr-16,Reservation,EXPMRN,5,"$1,503.00",47,125,0,80,1,3495,New York,Lower Manhattan,West Village,560 Hudson St,1,1,High,550
NY060,24-Apr-16,27-Apr-16,Reservation,QKK2R3,3,$744.00,23,110,0,80,1,3495,New York,Lower Manhattan,West Village,560 Hudson St,1,1,High,550
NY060,27-Apr-16,1-May-16,Reservation,225YKC,4,$636.00,20,80,0,80,1,3495,New York,Lower Manhattan,West Village,560 Hudson St,1,1,High,550
NY060,19-Apr-16,22-Apr-16,Reservation,5F28KC,3,$540.00,17,110,0,80,1,3495,New York,Lower Manhattan,West Village,560 Hudson St,1,1,High,550
NY060,6-Apr-16,8-Apr-16,Reservation,8BJ2KZ,2,$293.00,9,110,0,80,1,3495,New York,Lower Manhattan,West Village,560 Hudson St,1,1,High,550
NY060,4-Apr-16,8-Apr-16,Reservation,TMD4E9,4,$777.00,24,125,0,80,1,3495,New York,Lower Manhattan,West Village,560 Hudson St,1,1,High,550
NY061,29-Apr-16,12-May-16,Reservation,HBCXRC,13,"$4,682.00",145,140,0,90,1,3500,New York,Lower Manhattan,SoHo,107 Thompson St #GN (Ground Floor),2,1,High,650
NY061,23-Apr-16,27-Apr-16,Reservation,MXPAXW,4,"$1,170.00",36,140,0,90,1,3500,New York,Lower Manhattan,SoHo,107 Thompson St #GN (Ground Floor),2,1,High,650
NY061,10-Apr-16,22-Apr-16,Reservation,S543QJ,12,"$3,131.00",97,140,0,90,1,3500,New York,Lower Manhattan,SoHo,107 Thompson St #GN (Ground Floor),2,1,High,650
NY061,5-Apr-16,7-Apr-16,Reservation,ZEQH8X,2,$347.00,11,140,0,90,1,3500,New York,Lower Manhattan,SoHo,107 Thompson St #GN (Ground Floor),2,1,High,650
NY061,7-Apr-16,10-Apr-16,Reservation,4PEQ8D,3,$822.00,25,140,0,90,1,3500,New York,Lower Manhattan,SoHo,107 Thompson St #GN (Ground Floor),2,1,High,650
NY063,25-Apr-16,27-Apr-16,Reservation,XHCDYX,2,$396.00,12,110,0,80,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY063,28-Apr-16,6-May-16,Reservation,HHNBBT,8,"$1,757.00",54,0,0,80,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY063,20-Apr-16,25-Apr-16,Reservation,ZTCTN2,5,"$1,508.00",47,110,0,80,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY063,14-Apr-16,17-Apr-16,Reservation,2EX4HS,3,"$1,025.00",32,110,0,80,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY063,3-Apr-16,12-Apr-16,Reservation,8RFRK4,9,"$1,863.00",58,110,0,80,1,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY063,10-Apr-16,17-Apr-16,Reservation,KZD5FY,7,$686.00,21,51,0,80,0,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY063,17-Apr-16,20-Apr-16,Reservation,8ETZ9M,3,$598.00,19,110,0,80,0,3750,New York,Lower Manhattan,West Village,53 Leroy St. Unit 1B,1,0,High,550
NY073,8-Apr-16,10-Apr-16,Reservation,3ZWZBM,2,"$1,308.00",40,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,High,1600
NY073,26-Apr-16,2-May-16,Reservation,WDCFP5,6,"$5,669.00",175,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,High,1600
NY073,10-Apr-16,15-Apr-16,Reservation,JYKW4J,5,"$3,778.00",117,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,High,1600
NY073,4-Apr-16,8-Apr-16,Reservation,PD2FFH,4,"$1,500.00",46,150,0,150,1,9300,New York,Lower Manhattan,Flatiron,46 West 22nd #4,3,3,High,1600
NY034,20-Apr-16,28-Apr-16,Reservation,HW5RE3,8,"$1,214.00",38,100,0,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,High,600
NY034,15-Apr-16,20-Apr-16,Reservation,WFM4H5,5,$674.00,21,100,0,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,High,600
NY034,12-Apr-16,15-Apr-16,Reservation,XRFPSH,3,$414.00,13,100,0,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,High,600
NY034,7-Apr-16,10-Apr-16,Reservation,Y4XBWA,3,$453.00,14,100,0,100,1,3000,New York,Midtown West,Midtown West,488 7th Ave. #9C,1,9,High,600
NY036,28-Apr-16,2-May-16,Reservation,JP9AAB,4,"$2,803.00",93,200,0,200,1,8000,New York,Upper West Side,Upper West Side,163 W. 80th St. #5,3,5,High,1402
NY036,19-Apr-16,23-Apr-16,Reservation,M4P555,4,"$2,028.00",68,200,0,200,1,8000,New York,Upper West Side,Upper West Side,163 W. 80th St. #5,3,5,High,1402
